Linux 4.15.0-74-generic (server_ubuntu18.04) 	01/18/2020 	_x86_64_	(2 CPU)

17:34:39     LINUX RESTART	(2 CPU)

05:35:01 PM     CPU      %usr     %nice      %sys   %iowait    %steal      %irq     %soft    %guest    %gnice     %idle
08:55:01 PM      tun0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:55:01 PM        lo      0.06      0.06      0.05      0.05      0.00      0.00      0.00      0.00
08:55:01 PM      ens3     13.36     11.04      6.78      6.40      0.00      0.00      0.00      0.00
09:05:01 PM      tun0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:05:01 PM        lo      0.02      0.02      0.02      0.02      0.00      0.00      0.00      0.00
09:05:01 PM      ens3     16.61     12.04     12.43      4.98      0.00      0.00      0.00      0.00
09:15:01 PM      tun0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:15:01 PM        lo      0.27      0.27      0.10      0.10      0.00      0.00      0.00      0.00
09:15:01 PM      ens3     17.12     13.83      6.93     26.15      0.00      0.00      0.00      0.00
09:25:01 PM      tun0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:25:01 PM        lo      0.03      0.03      0.02      0.02      0.00      0.00      0.00      0.00
09:25:01 PM      ens3      5.13      5.58      0.43      2.68      0.00      0.00      0.00      0.00
09:35:01 PM      tun0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:35:01 PM        lo      0.02      0.02      0.02      0.02      0.00      0.00      0.00      0.00
09:35:01 PM      ens3      4.78      5.19      0.40      1.14      0.00      0.00      0.00      0.00
09:45:01 PM      tun0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:45:01 PM        lo      0.02      0.02      0.02      0.02      0.00      0.00      0.00      0.00
09:45:01 PM      ens3     69.26     40.33     92.27      7.17      0.00      0.00      0.00      0.00
09:55:01 PM      tun0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:55:01 PM        lo      0.02      0.02      0.02      0.02      0.00      0.00      0.00      0.00
09:55:01 PM      ens3      4.83      5.07      0.40      1.32      0.00      0.00      0.00      0.00
10:05:01 PM      tun0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:05:01 PM        lo      0.02      0.02      0.02      0.02      0.00      0.00      0.00      0.00
10:05:01 PM      ens3      5.01      5.28      0.41      1.73      0.00      0.00      0.00      0.00
10:15:01 PM      tun0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:15:01 PM        lo      0.24      0.24      0.07      0.07      0.00      0.00      0.00      0.00
10:15:01 PM      ens3      4.64      4.94      0.40      1.10      0.00      0.00      0.00      0.00
10:25:01 PM      tun0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:25:01 PM        lo      0.03      0.03      0.02      0.02      0.00      0.00      0.00      0.00
10:25:01 PM      ens3      4.43      4.74      0.37      0.51      0.00      0.00      0.00      0.00
10:35:01 PM      tun0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:35:01 PM        lo      0.08      0.08      0.07      0.07      0.00      0.00      0.00      0.00
10:35:01 PM      ens3      7.46      7.75      0.70      5.20      0.00      0.00      0.00      0.00
10:45:01 PM      tun0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:45:01 PM        lo      0.02      0.02      0.02      0.02      0.00      0.00      0.00      0.00
10:45:01 PM      ens3     66.68     37.68     92.00      3.46      0.00      0.00      0.00      0.00
10:55:01 PM      tun0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:55:01 PM        lo      0.03      0.03      0.02      0.02      0.00      0.00      0.00      0.00
10:55:01 PM      ens3      4.75      5.05      0.39      1.26      0.00      0.00      0.00      0.00
11:05:01 PM      tun0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
11:05:01 PM        lo      0.02      0.02      0.02      0.02      0.00      0.00      0.00      0.00
11:05:01 PM      ens3      5.29      5.27      0.44      1.31      0.00      0.00      0.00      0.00
11:15:01 PM      tun0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
11:15:01 PM        lo      0.23      0.23      0.07      0.07      0.00      0.00      0.00      0.00
11:15:01 PM      ens3     16.74     12.07     12.45      6.84      0.00      0.00      0.00      0.00
11:25:01 PM      tun0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
11:25:01 PM        lo      0.09      0.09      0.07      0.07      0.00      0.00      0.00      0.00
11:25:01 PM      ens3      6.61      6.49      0.63      1.80      0.00      0.00      0.00      0.00
11:35:01 PM      tun0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
11:35:01 PM        lo      0.05      0.05      0.03      0.03      0.00      0.00      0.00      0.00
11:35:01 PM      ens3      7.83      6.98      0.62      1.14      0.00      0.00      0.00      0.00
11:45:01 PM      tun0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
11:45:01 PM        lo      0.02      0.02      0.02      0.02      0.00      0.00      0.00      0.00
11:45:01 PM      ens3     73.65     42.61     92.57      7.62      0.00      0.00      0.00      0.00
11:55:01 PM      tun0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
11:55:01 PM        lo      0.02      0.02      0.02      0.02      0.00      0.00      0.00      0.00
11:55:01 PM      ens3      7.37      6.75      0.60      3.87      0.00      0.00      0.00      0.00
11:59:01 PM      tun0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
11:59:01 PM        lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
11:59:01 PM      ens3     17.53     11.58     15.22      2.11      0.00      0.00      0.00      0.00
12:00:01 AM      tun0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
12:00:01 AM        lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
12:00:01 AM      ens3      7.68      7.58      0.61      1.83      0.00      0.00      0.00      0.00
Average:         tun0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
Average:           lo      0.11      0.11      0.13      0.13      0.00      0.00      0.00      0.00
Average:         ens3     21.03     14.67     20.55      5.45      0.00      0.00      0.00      0.00

05:35:01 PM     IFACE   rxerr/s   txerr/s    coll/s  rxdrop/s  txdrop/s  txcarr/s  rxfram/s  rxfifo/s  txfifo/s
05:45:01 PM      tun0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:45:01 PM        lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:45:01 PM      ens3      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:55:01 PM      tun0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:55:01 PM        lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:55:01 PM      ens3      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:05:01 PM      tun0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:05:01 PM        lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:05:01 PM      ens3      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:15:01 PM      tun0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:15:01 PM        lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:15:01 PM      ens3      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:25:01 PM      tun0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:25:01 PM        lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:25:01 PM      ens3      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:35:01 PM      tun0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:35:01 PM        lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:35:01 PM      ens3      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:45:01 PM      tun0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:45:01 PM        lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:45:01 PM      ens3      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:55:01 PM      tun0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:55:01 PM        lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:55:01 PM      ens3      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
07:05:01 PM      tun0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
07:05:01 PM        lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
07:05:01 PM      ens3      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
07:15:01 PM      tun0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
07:15:01 PM        lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
07:15:01 PM      ens3      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
07:25:01 PM      tun0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
07:25:01 PM        lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
07:25:01 PM      ens3      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
07:35:01 PM      tun0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
07:35:01 PM        lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
07:35:01 PM      ens3      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
07:45:01 PM      tun0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
07:45:01 PM        lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
07:45:01 PM      ens3      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
07:55:01 PM      tun0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
07:55:01 PM        lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
07:55:01 PM      ens3      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:05:01 PM      tun0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:05:01 PM        lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:05:01 PM      ens3      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:15:01 PM      tun0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:15:01 PM        lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:15:01 PM      ens3      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:25:02 PM      tun0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:25:02 PM        lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:25:02 PM      ens3      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:35:01 PM      tun0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:35:01 PM        lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:35:01 PM      ens3      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:45:01 PM      tun0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:45:01 PM        lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:45:01 PM      ens3      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:55:01 PM      tun0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:55:01 PM        lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:55:01 PM      ens3      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:05:01 PM      tun0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:05:01 PM        lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:05:01 PM      ens3      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:15:01 PM      tun0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:15:01 PM        lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:15:01 PM      ens3      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:25:01 PM      tun0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:25:01 PM        lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:25:01 PM      ens3      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:35:01 PM      tun0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:35:01 PM        lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:35:01 PM      ens3      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:45:01 PM      tun0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:45:01 PM        lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:45:01 PM      ens3      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:55:01 PM      tun0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:55:01 PM        lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:55:01 PM      ens3      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:05:01 PM      tun0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:05:01 PM        lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:05:01 PM      ens3      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:15:01 PM      tun0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:15:01 PM        lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:15:01 PM      ens3      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:25:01 PM      tun0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:25:01 PM        lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:25:01 PM      ens3      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:35:01 PM      tun0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:35:01 PM        lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:35:01 PM      ens3      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:45:01 PM      tun0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:45:01 PM        lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:45:01 PM      ens3      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:55:01 PM      tun0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:55:01 PM        lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:55:01 PM      ens3      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
11:05:01 PM      tun0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
11:05:01 PM        lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
11:05:01 PM      ens3      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
11:15:01 PM      tun0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
11:15:01 PM        lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
11:15:01 PM      ens3      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
11:25:01 PM      tun0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
11:25:01 PM        lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
11:25:01 PM      ens3      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
11:35:01 PM      tun0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
11:35:01 PM        lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
11:35:01 PM      ens3      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
11:45:01 PM      tun0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
11:45:01 PM        lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
11:45:01 PM      ens3      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
11:55:01 PM      tun0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
11:55:01 PM        lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
11:55:01 PM      ens3      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
11:59:01 PM      tun0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
11:59:01 PM        lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
11:59:01 PM      ens3      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
12:00:01 AM      tun0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
12:00:01 AM        lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
12:00:01 AM      ens3      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
Average:         tun0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
Average:           lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
Average:         ens3      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00

05:35:01 PM    call/s retrans/s    read/s   write/s  access/s  getatt/s
05:45:01 PM      0.00      0.00      0.00      0.00      0.00      0.00
05:55:01 PM      0.00      0.00      0.00      0.00      0.00      0.00
06:05:01 PM      0.00      0.00      0.00      0.00      0.00      0.00
06:15:01 PM      0.00      0.00      0.00      0.00      0.00      0.00
06:25:01 PM      0.00      0.00      0.00      0.00      0.00      0.00
06:35:01 PM      0.00      0.00      0.00      0.00      0.00      0.00
06:45:01 PM      0.00      0.00      0.00      0.00      0.00      0.00
06:55:01 PM      0.00      0.00      0.00      0.00      0.00      0.00
07:05:01 PM      0.00      0.00      0.00      0.00      0.00      0.00
07:15:01 PM      0.00      0.00      0.00      0.00      0.00      0.00
07:25:01 PM      0.00      0.00      0.00      0.00      0.00      0.00
07:35:01 PM      0.00      0.00      0.00      0.00      0.00      0.00
07:45:01 PM      0.00      0.00      0.00      0.00      0.00      0.00
07:55:01 PM      0.00      0.00      0.00      0.00      0.00      0.00
08:05:01 PM      0.00      0.00      0.00      0.00      0.00      0.00
08:15:01 PM      0.00      0.00      0.00      0.00      0.00      0.00
08:25:02 PM      0.00      0.00      0.00      0.00      0.00      0.00
08:35:01 PM      0.00      0.00      0.00      0.00      0.00      0.00
08:45:01 PM      0.00      0.00      0.00      0.00      0.00      0.00
08:55:01 PM      0.00      0.00      0.00      0.00      0.00      0.00
09:05:01 PM      0.00      0.00      0.00      0.00      0.00      0.00
09:15:01 PM      0.00      0.00      0.00      0.00      0.00      0.00
09:25:01 PM      0.00      0.00      0.00      0.00      0.00      0.00
09:35:01 PM      0.00      0.00      0.00      0.00      0.00      0.00
09:45:01 PM      0.00      0.00      0.00      0.00      0.00      0.00
09:55:01 PM      0.00      0.00      0.00      0.00      0.00      0.00
10:05:01 PM      0.00      0.00      0.00      0.00      0.00      0.00
10:15:01 PM      0.00      0.00      0.00      0.00      0.00      0.00
10:25:01 PM      0.00      0.00      0.00      0.00      0.00      0.00
10:35:01 PM      0.00      0.00      0.00      0.00      0.00      0.00
10:45:01 PM      0.00      0.00      0.00      0.00      0.00      0.00
10:55:01 PM      0.00      0.00      0.00      0.00      0.00      0.00
11:05:01 PM      0.00      0.00      0.00      0.00      0.00      0.00
11:15:01 PM      0.00      0.00      0.00      0.00      0.00      0.00
11:25:01 PM      0.00      0.00      0.00      0.00      0.00      0.00
11:35:01 PM      0.00      0.00      0.00      0.00      0.00      0.00
11:45:01 PM      0.00      0.00      0.00      0.00      0.00      0.00
11:55:01 PM      0.00      0.00      0.00      0.00      0.00      0.00
11:59:01 PM      0.00      0.00      0.00      0.00      0.00      0.00
12:00:01 AM      0.00      0.00      0.00      0.00      0.00      0.00
Average:         0.00      0.00      0.00      0.00      0.00      0.00

05:35:01 PM   scall/s badcall/s  packet/s     udp/s     tcp/s     hit/s    miss/s   sread/s  swrite/s saccess/s sgetatt/s
05:45:01 PM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:55:01 PM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:05:01 PM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:15:01 PM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:25:01 PM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:35:01 PM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:45:01 PM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:55:01 PM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
07:05:01 PM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
07:15:01 PM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
07:25:01 PM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
07:35:01 PM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
07:45:01 PM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
07:55:01 PM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:05:01 PM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:15:01 PM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:25:02 PM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:35:01 PM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:45:01 PM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:55:01 PM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:05:01 PM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:15:01 PM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:25:01 PM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:35:01 PM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:45:01 PM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:55:01 PM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:05:01 PM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:15:01 PM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:25:01 PM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:35:01 PM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:45:01 PM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:55:01 PM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
11:05:01 PM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
11:15:01 PM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
11:25:01 PM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
11:35:01 PM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
11:45:01 PM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
11:55:01 PM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
11:59:01 PM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
12:00:01 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
Average:         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00

05:35:01 PM    totsck    tcpsck    udpsck    rawsck   ip-frag    tcp-tw
05:45:01 PM       420        34         6         0         0         2
05:55:01 PM       424        36         6         0         0         4
06:05:01 PM       461        46         6         0         0         2
06:15:01 PM       443        46         6         0         0         5
06:25:01 PM       430        45         7         0         0         2
06:35:01 PM       427        38         7         0         0         5
06:45:01 PM       418        42         7         0         0         3
06:55:01 PM       419        39         7         0         0         3
07:05:01 PM       433        41         7         0         0         2
07:15:01 PM       417        41         9         0         0         6
07:25:01 PM       421        40         9         0         0         4
07:35:01 PM       430        44         9         0         0         3
07:45:01 PM       435        47         9         0         0         4
07:55:01 PM       419        41         9         0         0        11
08:05:01 PM       436        41         9         0         0         5
08:15:01 PM       440        44         9         0         0         6
08:25:02 PM       440        44         9         0         0         2
08:35:01 PM       458        47         9         0         0         3
08:45:01 PM       437        42         7         0         0         5
08:55:01 PM       423        40         8         0         0         3
09:05:01 PM       452        49         8         0         0         4
09:15:01 PM       429        47         8         0         0         9
09:25:01 PM       433        47         8         0         0         5
09:35:01 PM       418        45         8         0         0         2
09:45:01 PM       414        41         8         0         0         4
09:55:01 PM       410        39         8         0         0         2
10:05:01 PM       446        45         8         0         0         5
10:15:01 PM       420        41         8         0         0         6
10:25:01 PM       410        36         8         0         0         3
10:35:01 PM       426        42         8         0         0         3
10:45:01 PM       412        41         8         0         0         4
10:55:01 PM       421        39         8         0         0         2
11:05:01 PM       449        44         8         0         0         3
11:15:01 PM       420        42         8         0         0         7
11:25:01 PM       449        41         8         0         0         5
11:35:01 PM       407        31         8         0         0         3
11:45:01 PM       431        38         8         0         0         5
11:55:01 PM       430        36         8         0         0         3
11:59:01 PM       419        38         8         0         0         3
12:00:01 AM       432        41         8         0         0         2
Average:          429        42         8         0         0         4

05:35:01 PM     CPU   total/s   dropd/s squeezd/s  rx_rps/s flw_lim/s
05:45:01 PM     all     36.15      0.00      0.07      0.00      0.00
05:45:01 PM       0     36.14      0.00      0.07      0.00      0.00
05:45:01 PM       1      0.02      0.00      0.00      0.00      0.00
05:55:01 PM     all      7.13      0.00      0.04      0.00      0.00
05:55:01 PM       0      7.12      0.00      0.04      0.00      0.00
05:55:01 PM       1      0.01      0.00      0.00      0.00      0.00
06:05:01 PM     all      5.25      0.00      0.04      0.00      0.00
06:05:01 PM       0      5.22      0.00      0.03      0.00      0.00
06:05:01 PM       1      0.02      0.00      0.00      0.00      0.00
06:15:01 PM     all     10.13      0.00      0.06      0.00      0.00
