Linux 6.8.0-106-generic (server_ubuntu24.04) 	03/27/26 	_x86_64_	(4 CPU)

00:00:01        CPU      %usr     %nice      %sys   %iowait    %steal      %irq     %soft    %guest    %gnice     %idle
09:20:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 loop2
09:20:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 loop3
09:20:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 loop4
09:20:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 loop5
09:20:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 loop6
09:20:01         4.83      0.05     23.64      0.00      4.90      0.00      0.80      0.06 sda
09:30:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 loop0
09:30:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 loop1
09:30:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 loop2
09:30:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 loop3
09:30:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 loop4
09:30:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 loop5
09:30:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 loop6
09:30:01         4.14      0.03     21.31      0.00      5.16      0.00      0.87      0.06 sda
09:40:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 loop0
09:40:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 loop1
09:40:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 loop2
09:40:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 loop3
09:40:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 loop4
09:40:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 loop5
09:40:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 loop6
09:40:01         5.20      1.02     25.79     53.86     15.52      0.00      0.76      0.06 sda
09:50:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 loop0
09:50:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 loop1
09:50:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 loop2
09:50:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 loop3
09:50:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 loop4
09:50:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 loop5
09:50:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 loop6
09:50:01         5.27      0.00     25.50      0.00      4.84      0.00      0.79      0.06 sda
10:00:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 loop0
10:00:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 loop1
10:00:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 loop2
10:00:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 loop3
10:00:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 loop4
10:00:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 loop5
10:00:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 loop6
10:00:01         4.57      0.44     23.81     55.30     17.39      0.00      0.77      0.06 sda
10:10:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 loop0
10:10:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 loop1
10:10:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 loop2
10:10:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 loop3
10:10:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 loop4
10:10:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 loop5
10:10:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 loop6
10:10:01         5.10      0.18     25.79     53.85     15.65      0.00      0.79      0.06 sda
10:20:00         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 loop0
10:20:00         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 loop1
10:20:00         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 loop2
10:20:00         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 loop3
10:20:00         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 loop4
10:20:00         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 loop5
10:20:00         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 loop6
10:20:00         5.05      0.12     25.98      0.11      5.19      0.00      0.71      0.06 sda
10:30:00         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 loop0
10:30:00         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 loop1
10:30:00         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 loop2
10:30:00         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 loop3
10:30:00         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 loop4
10:30:00         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 loop5
10:30:00         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 loop6
10:30:00         4.47      0.01     22.08      0.00      4.95      0.00      0.75      0.06 sda
10:40:00         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 loop0
10:40:00         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 loop1
10:40:00         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 loop2
10:40:00         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 loop3
10:40:00         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 loop4
10:40:00         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 loop5
10:40:00         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 loop6
10:40:00         4.64      0.00     23.94     53.85     16.77      0.00      0.74      0.06 sda
10:50:00         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 loop0
10:50:00         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 loop1
10:50:00         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 loop2
10:50:00         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 loop3
10:50:00         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 loop4
10:50:00         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 loop5
10:50:00         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 loop6
10:50:00         5.95      2.35     32.39     27.25     10.42      0.01      0.96      0.08 sda
11:00:00         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 loop0
11:00:00         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 loop1
11:00:00         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 loop2
11:00:00         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 loop3
11:00:00         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 loop4
11:00:00         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 loop5
11:00:00         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 loop6
11:00:00         4.79      0.05     24.72     27.14     10.83      0.00      0.79      0.07 sda
11:10:00         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 loop0
11:10:00         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 loop1
11:10:00         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 loop2
11:10:00         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 loop3
11:10:00         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 loop4
11:10:00         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 loop5
11:10:00         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 loop6
11:10:00         4.63      0.03     24.11     53.83     16.83      0.00      0.87      0.06 sda
11:20:00         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 loop0
11:20:00         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 loop1
11:20:00         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 loop2
11:20:00         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 loop3
11:20:00         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 loop4
11:20:00         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 loop5
11:20:00         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 loop6
11:20:00         4.58      2.73     25.86    104.92     29.16      0.00      0.74      0.06 sda
11:30:00         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 loop0
11:30:00         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 loop1
11:30:00         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 loop2
11:30:00         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 loop3
11:30:00         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 loop4
11:30:00         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 loop5
11:30:00         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 loop6
11:30:00         5.57      1.29     31.02     26.50     10.55      0.00      0.74      0.07 sda
11:40:00         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 loop0
11:40:00         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 loop1
11:40:00         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 loop2
11:40:00         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 loop3
11:40:00         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 loop4
11:40:00         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 loop5
11:40:00         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 loop6
11:40:00         6.58      0.65     43.38     97.55     21.50      0.01      0.87      0.08 sda
11:50:00         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 loop0
11:50:00         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 loop1
11:50:00         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 loop2
11:50:00         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 loop3
11:50:00         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 loop4
11:50:00         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 loop5
11:50:00         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 loop6
11:50:00         4.88     10.57     35.03     50.24     19.63      0.00      0.73      0.06 sda
12:00:00         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 loop0
12:00:00         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 loop1
12:00:00         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 loop2
12:00:00         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 loop3
12:00:00         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 loop4
12:00:00         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 loop5
12:00:00         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 loop6
12:00:00         2.85      0.00     18.76     30.22     17.20      0.00      0.67      0.04 sda
12:10:00         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 loop0
12:10:00         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 loop1
12:10:00         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 loop2
12:10:00         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 loop3
12:10:00         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 loop4
12:10:00         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 loop5
12:10:00         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 loop6
12:10:00         3.15      0.05     20.03     80.74     32.03      0.00      0.67      0.04 sda
12:20:00         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 loop0
12:20:00         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 loop1
12:20:00         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 loop2
12:20:00         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 loop3
12:20:00         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 loop4
12:20:00         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 loop5
12:20:00         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 loop6
12:20:00         3.67      0.40     22.45      0.00      6.22      0.00      0.71      0.04 sda
12:30:00         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 loop0
12:30:00         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 loop1
12:30:00         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 loop2
12:30:00         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 loop3
12:30:00         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 loop4
12:30:00         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 loop5
12:30:00         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 loop6
12:30:00         2.95      0.13     18.16      0.01      6.20      0.00      0.66      0.03 sda
12:40:00         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 loop0
12:40:00         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 loop1
12:40:00         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 loop2
12:40:00         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 loop3
12:40:00         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 loop4
12:40:00         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 loop5
12:40:00         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 loop6
12:40:00         3.85      0.43     22.73     53.84     19.99      0.00      0.70      0.05 sda
12:50:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 loop0
12:50:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 loop1
12:50:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 loop2
12:50:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 loop3
12:50:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 loop4
12:50:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 loop5
12:50:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 loop6
12:50:01         4.08      7.45     22.18      2.87      7.97      0.00      0.65      0.06 sda
13:00:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 loop0
13:00:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 loop1
13:00:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 loop2
13:00:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 loop3
13:00:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 loop4
13:00:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 loop5
13:00:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 loop6
13:00:01         3.28      0.00     18.10     27.23     13.82      0.00      0.73      0.04 sda
13:10:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 loop0
13:10:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 loop1
13:10:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 loop2
13:10:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 loop3
13:10:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 loop4
13:10:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 loop5
13:10:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 loop6
13:10:01         3.75      0.00     20.68     53.85     19.88      0.00      0.78      0.05 sda
13:20:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 loop0
13:20:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 loop1
13:20:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 loop2
13:20:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 loop3
13:20:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 loop4
13:20:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 loop5
13:20:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 loop6
13:20:01         3.68      0.10     20.34     26.94     12.86      0.00      0.70      0.04 sda
13:30:00         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 loop0
13:30:00         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 loop1
13:30:00         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 loop2
13:30:00         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 loop3
13:30:00         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 loop4
13:30:00         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 loop5
13:30:00         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 loop6
13:30:00         3.62      0.00     20.04      0.25      5.61      0.00      0.68      0.04 sda
13:40:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 loop0
13:40:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 loop1
13:40:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 loop2
13:40:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 loop3
13:40:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 loop4
13:40:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 loop5
13:40:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 loop6
13:40:01         4.25      0.90     24.96     27.11     12.46      0.00      0.70      0.04 sda
13:50:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 loop0
13:50:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 loop1
13:50:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 loop2
13:50:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 loop3
13:50:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 loop4
13:50:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 loop5
13:50:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 loop6
13:50:01         4.20      3.48     25.97     56.63     20.47      0.00      0.73      0.05 sda
14:00:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 loop0
14:00:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 loop1
14:00:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 loop2
14:00:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 loop3
14:00:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 loop4
14:00:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 loop5
14:00:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 loop6
14:00:01         3.39     13.14     17.09     26.88     16.86      0.00      0.62      0.04 sda
14:10:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 loop0
14:10:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 loop1
14:10:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 loop2
14:10:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 loop3
14:10:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 loop4
14:10:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 loop5
14:10:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 loop6
14:10:01         3.42      0.01     20.36     58.44     23.02      0.00      0.64      0.04 sda
14:20:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 loop0
14:20:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 loop1
14:20:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 loop2
14:20:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 loop3
14:20:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 loop4
14:20:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 loop5
14:20:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 loop6
14:20:01         3.79      0.05     23.25     27.91     13.53      0.00      0.77      0.05 sda
14:30:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 loop0
14:30:01         0.00      0.08      0.00      0.00     49.00      0.00      0.00      0.00 loop1
14:30:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 loop2
14:30:01         0.00      0.00      0.00      0.00      2.00      0.00      0.00      0.00 loop3
14:30:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 loop4
14:30:01         0.02      0.68      0.00      0.00     31.38      0.00      0.08      0.00 loop5
14:30:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 loop6
14:30:01         4.34      4.81     25.09      0.46      7.00      0.00      0.75      0.06 sda
14:40:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 loop0
14:40:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 loop1
14:40:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 loop2
14:40:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 loop3
14:40:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 loop4
14:40:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 loop5
14:40:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 loop6
14:40:01         4.56      0.61     27.49     27.03     12.10      0.00      0.76      0.07 sda
14:50:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 loop0
14:50:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 loop1
14:50:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 loop2
14:50:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 loop3
14:50:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 loop4
14:50:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 loop5
14:50:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 loop6
14:50:01         3.76      0.00     20.18      0.00      5.37      0.00      0.71      0.05 sda
15:00:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 loop0
15:00:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 loop1
15:00:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 loop2
15:00:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 loop3
15:00:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 loop4
15:00:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 loop5
15:00:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 loop6
15:00:01         3.66      0.01     19.06     26.90     12.56      0.00      0.62      0.04 sda
15:10:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 loop0
15:10:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 loop1
15:10:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 loop2
15:10:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 loop3
15:10:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 loop4
15:10:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 loop5
15:10:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 loop6
15:10:01         3.83      0.19     21.37     53.92     19.69      0.00      0.66      0.05 sda
15:20:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 loop0
15:20:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 loop1
15:20:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 loop2
15:20:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 loop3
15:20:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 loop4
15:20:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 loop5
15:20:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 loop6
15:20:01         3.32      0.03     18.36     26.97     13.66      0.00      0.68      0.04 sda
15:30:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 loop0
15:30:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 loop1
15:30:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 loop2
15:30:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 loop3
15:30:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 loop4
15:30:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 loop5
15:30:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 loop6
15:30:01         3.76      0.00     19.78      0.01      5.26      0.00      0.62      0.04 sda
15:40:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 loop0
15:40:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 loop1
15:40:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 loop2
15:40:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 loop3
15:40:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 loop4
15:40:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 loop5
15:40:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 loop6
15:40:01        11.65     36.29     97.31     31.75     14.19      0.01      0.63      0.19 sda
15:50:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 loop0
15:50:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 loop1
15:50:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 loop2
15:50:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 loop3
15:50:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 loop4
15:50:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 loop5
15:50:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 loop6
15:50:01         7.98      3.92     73.21     20.52     12.23      0.01      0.67      0.11 sda
16:00:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 loop0
16:00:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 loop1
16:00:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 loop2
16:00:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 loop3
16:00:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 loop4
16:00:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 loop5
16:00:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 loop6
16:00:01         4.86      0.08     29.15     27.31     11.64      0.00      0.88      0.07 sda
16:10:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 loop0
16:10:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 loop1
16:10:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 loop2
16:10:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 loop3
16:10:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 loop4
